단지명,회사명,"공장대표주소(지번, 도로명 주소)",매핑된 업종명,위도,경도
화성동탄일반산업단지,(주)백산이엔지,경기도 화성시 방교동 838-2번지,전기전자,37.1715804805293,127.092896537178
화성동탄일반산업단지,(주)밸류테크 ,경기도 화성시 방교동 827-7,위험물등,37.1739117103809,127.090308424933
화성동탄일반산업단지,(주)베스테크,경기도 화성시 방교동 798-10,전기전자,37.1703617784691,127.084501653093
화성동탄일반산업단지,(주)베스텍,경기도 화성시 방교동 783-2번지,전기전자,37.1806815527375,127.093057679838
화성동탄일반산업단지,(주)브로던,경기도 화성시 방교동 847-2번지,기타,37.1637705154223,127.087770813326
화성동탄일반산업단지,(주)비에스엘,경기도 화성시 방교동 824-4,기타,37.1772753563545,127.088267152297
화성동탄일반산업단지,(주)비올디벨로퍼즈,경기도 화성시 방교동 846-10번지,기타,37.1631455405243,127.086671140889
화성동탄일반산업단지,(주)비와이텍,경기도 화성시 방교동 838-6번지,전기전자,37.1704076154306,127.092384926478
화성동탄일반산업단지,(주)삼양엔씨켐,경기도 화성시 방교동 874-8번지,위험물등,37.1811435035548,127.087648117615
화성동탄일반산업단지,(주)삼우엔지니어링,경기도 화성시 방교동 849-4번지,기타,37.1630954574454,127.089080305199
화성동탄일반산업단지,(주)삼윤,경기도 화성시 방교동 837-4번지,전기전자,37.1700891929715,127.09097337222
화성동탄일반산업단지,(주)삼정오토메이션,경기도 화성시 방교동 840-6번지,전기전자,37.1667609813517,127.087840925394
화성동탄일반산업단지,(주)삼진엘앤디,경기도 화성시 방교동 841-2번지,기타,37.1669060533035,127.090355258271
화성동탄일반산업단지,(주)센서뷰 ,경기도 화성시 방교동 840-5번지,기타,37.1662721964403,127.087667420829
화성동탄일반산업단지,(주)센서뷰 ,경기도 화성시 방교동 842-5번지,기타,37.1659242053485,127.089718069094
화성동탄일반산업단지,(주)셀코스 ,경기도 화성시 방교동 806-0,전기전자,37.1626418280895,127.080173283375
화성동탄일반산업단지,(주)셀피아테크,경기도 화성시 방교동 837-1번지,전기전자,37.1713144624537,127.091540983281
화성동탄일반산업단지,(주)송도테크 ,경기도 화성시 방교동 798-4번지,기타,37.1704323448709,127.083848108454
화성동탄일반산업단지,(주)슈페리어,경기도 화성시 방교동 802-4번지,기타,37.1622029564425,127.083644922315
화성동탄일반산업단지,(주)스카이물류,경기도 화성시 방교동 831-1,기타,37.1737439069907,127.091634445684
화성동탄일반산업단지,(주)스카이즈,경기도 화성시 방교동 849-6,기타,37.1625716750375,127.088837295192
화성동탄일반산업단지,(주)스트라드비젼,경기도 화성시 방교동 797-10번지,전기전자,37.1693695439392,127.085244463532
